// DAFJS10 
//        Ntaks, nMachs, nWORKERs
Params = 	<58, 5,  58>;

precedences ={
<	1	,	2	,	0	>,
<41 , 14 , 2, 14, 99>,
<42 , 14 , 4, 14, 51>,
<43 , 15 , 2, 15, 65>,
<44 , 15 , 5, 15, 31>,
<45 , 16 , 1, 16, 70>,
<46 , 16 , 4, 16, 95>,
<47 , 16 , 5, 16, 73>,
<48 , 17 , 2, 17, 21>,
<49 , 17 , 3, 17, 39>,
<50 , 17 , 4, 17, 26>,
<51 , 18 , 2, 18, 56>,
<52 , 18 , 3, 18, 47>,
<53 , 19 , 1, 19, 95>,
<54 , 19 , 2, 19, 60>,
<55 , 19 , 5, 19, 75>,
<56 , 20 , 1, 20, 93>,
<57 , 20 , 3, 20, 99>,
<58 , 20 , 5, 20, 96>,
<59 , 21 , 1, 21, 69>,
<60 , 21 , 2, 21, 72>,
<61 , 21 , 3, 21, 93>,
<62 , 21 , 5, 21, 70>,
<63 , 22 , 1, 22, 45>,
<64 , 22 , 4, 22, 26>,
<65 , 22 , 5, 22, 32>,
<66 , 23 , 1, 23, 9>,
<67 , 23 , 2, 23, 12>,
<68 , 23 , 3, 23, 14>,
<69 , 24 , 1, 24, 86>,
<70 , 24 , 3, 24, 54>,
<71 , 25 , 1, 25, 71>,
<72 , 25 , 2, 25, 75>,
<73 , 25 , 5, 25, 70>,
<74 , 26 , 2, 26, 22>,
<75 , 26 , 5, 26, 37>,
<76 , 27 , 4, 27, 53>,
<77 , 27 , 5, 27, 83>,
<78 , 28 , 1, 28, 3>,
<79 , 28 , 2, 28, 1>,
<80 , 28 , 3, 28, 2>,
<81 , 28 , 4, 28, 1>,
<82 , 29 , 1, 29, 17>,
<83 , 29 , 3, 29, 45>,
<84 , 30 , 1, 30, 16>,
<85 , 30 , 2, 30, 38>,
<86 , 30 , 3, 30, 45>,
<87 , 30 , 4, 30, 22>,
<88 , 31 , 3, 31, 95>,
<89 , 31 , 5, 31, 89>,
<90 , 32 , 1, 32, 6>,
<91 , 32 , 3, 32, 14>,
<92 , 32 , 4, 32, 5>,
<93 , 33 , 1, 33, 24>,
<94 , 33 , 3, 33, 58>,
<95 , 33 , 5, 33, 69>,
<96 , 34 , 1, 34, 47>,
<97 , 34 , 2, 34, 23>,
<98 , 34 , 3, 34, 21>,
<99 , 34 , 4, 34, 44>,
<100 , 35 , 3, 35, 39>,
<101 , 35 , 4, 35, 18>,
<102 , 36 , 1, 36, 79>,
<103 , 36 , 2, 36, 76>,
<104 , 36 , 3, 36, 81>,
<105 , 36 , 5, 36, 90>,
<106 , 37 , 2, 37, 83>,
<107 , 37 , 3, 37, 98>,
<108 , 37 , 4, 37, 81>,
<109 , 38 , 1, 38, 69>,
<110 , 38 , 5, 38, 92>,
<111 , 39 , 1, 39, 99>,
<112 , 39 , 2, 39, 99>,
<113 , 39 , 3, 39, 99>,
<114 , 39 , 4, 39, 99>,
<115 , 40 , 2, 40, 58>,
<116 , 40 , 5, 40, 25>,
<117 , 41 , 1, 41, 73>,
<118 , 41 , 2, 41, 74>,
<119 , 41 , 3, 41, 77>,
<120 , 41 , 5, 41, 84>,
<121 , 42 , 1, 42, 66>,
<122 , 42 , 2, 42, 63>,
<123 , 42 , 4, 42, 66>,
<124 , 43 , 1, 43, 7>,
<125 , 43 , 2, 43, 12>,
<126 , 43 , 4, 43, 6>,
<127 , 43 , 5, 43, 6>,
<128 , 44 , 1, 44, 21>,
<129 , 44 , 2, 44, 18>,
<130 , 44 , 5, 44, 8>,
<131 , 45 , 3, 45, 50>,
<132 , 45 , 4, 45, 39>,
<133 , 45 , 5, 45, 51>,
<134 , 46 , 2, 46, 97>,
<135 , 46 , 5, 46, 93>,
<136 , 47 , 3, 47, 24>,
<137 , 47 , 5, 47, 10>,
<138 , 48 , 2, 48, 13>,
<139 , 48 , 4, 48, 25>,
<140 , 48 , 5, 48, 30>,
<141 , 49 , 1, 49, 9>,
<142 , 49 , 3, 49, 9>,
<143 , 49 , 4, 49, 21>,
<144 , 49 , 5, 49, 10>,
<145 , 50 , 1, 50, 86>,
<146 , 50 , 3, 50, 84>,
<147 , 51 , 2, 51, 89>,
<148 , 51 , 3, 51, 53>,
<149 , 51 , 5, 51, 58>,
<150 , 52 , 2, 52, 72>,
<151 , 52 , 4, 52, 96>,
<152 , 53 , 1, 53, 90>,
<153 , 53 , 3, 53, 58>,
<154 , 54 , 3, 54, 96>,
<155 , 54 , 4, 54, 96>,
<156 , 55 , 1, 55, 29>,
<157 , 55 , 2, 55, 45>,
<158 , 55 , 4, 55, 82>,
<159 , 55 , 5, 55, 32>,
<160 , 56 , 1, 56, 87>,
<161 , 56 , 2, 56, 39>,
<162 , 56 , 3, 56, 56>,
<163 , 56 , 5, 56, 35>,
<164 , 57 , 2, 57, 62>,
<165 , 57 , 4, 57, 51>,
<166 , 58 , 2, 58, 10>,
<167 , 58 , 5, 58, 26>
};
