// DAFJSP013... pero DRC con hecho_DRC_DAFSP013_mixW6tricky2_12_8_3_12_6_2inst5_62ops_5m_6w_10jobs.txt
//        Ntaks, nMachs, nWORKERs
Params = <62,5,6>;

precedences ={
<	1	,	2	,	0	>,
<68 , 23 , 1, 23, 30>,
<69 , 23 , 2, 23, 40>,
<70 , 24 , 1, 24, 19>,
<71 , 24 , 2, 24, 50>,
<72 , 24 , 3, 24, 40>,
<73 , 24 , 4, 24, 45>,
<74 , 25 , 1, 25, 23>,
<75 , 25 , 2, 25, 13>,
<76 , 26 , 2, 26, 78>,
<77 , 26 , 3, 26, 72>,
<78 , 26 , 4, 26, 40>,
<79 , 27 , 1, 27, 23>,
<80 , 27 , 3, 27, 18>,
<81 , 27 , 4, 27, 38>,
<82 , 28 , 1, 28, 27>,
<83 , 28 , 2, 28, 9>,
<84 , 28 , 3, 28, 27>,
<85 , 28 , 4, 28, 27>,
<86 , 29 , 3, 29, 4>,
<87 , 29 , 5, 29, 10>,
<88 , 30 , 1, 30, 20>,
<89 , 30 , 4, 30, 14>,
<90 , 31 , 1, 31, 97>,
<91 , 31 , 4, 31, 97>,
<92 , 31 , 5, 31, 91>,
<93 , 32 , 1, 32, 46>,
<94 , 32 , 2, 32, 47>,
<95 , 32 , 3, 32, 96>,
<96 , 32 , 5, 32, 61>,
<97 , 33 , 2, 33, 58>,
<98 , 33 , 3, 33, 62>,
<99 , 33 , 4, 33, 93>,
<100 , 34 , 1, 34, 83>,
<101 , 34 , 2, 34, 76>,
<102 , 34 , 3, 34, 61>,
<103 , 35 , 1, 35, 29>,
<104 , 35 , 2, 35, 70>,
<105 , 35 , 4, 35, 38>,
<106 , 36 , 1, 36, 90>,
<107 , 36 , 3, 36, 88>,
<108 , 36 , 4, 36, 90>,
<109 , 36 , 5, 36, 96>,
<110 , 37 , 3, 37, 85>,
<111 , 37 , 4, 37, 73>,
<112 , 37 , 5, 37, 71>,
<113 , 38 , 1, 38, 83>,
<114 , 38 , 3, 38, 78>,
<115 , 38 , 5, 38, 53>,
<116 , 39 , 3, 39, 42>,
<117 , 39 , 4, 39, 36>,
<118 , 39 , 5, 39, 53>,
<119 , 40 , 1, 40, 80>,
<120 , 40 , 2, 40, 51>,
<121 , 40 , 3, 40, 72>,
<122 , 40 , 4, 40, 89>,
<123 , 41 , 2, 41, 15>,
<124 , 41 , 3, 41, 9>,
<125 , 41 , 4, 41, 26>,
<126 , 42 , 2, 42, 97>,
<127 , 42 , 3, 42, 99>,
<128 , 42 , 4, 42, 99>,
<129 , 43 , 4, 43, 75>,
<130 , 43 , 5, 43, 36>,
<131 , 44 , 1, 44, 74>,
<132 , 44 , 2, 44, 75>,
<133 , 44 , 5, 44, 86>,
<134 , 45 , 2, 45, 87>,
<135 , 45 , 3, 45, 96>,
<136 , 45 , 4, 45, 96>,
<137 , 45 , 5, 45, 95>,
<138 , 46 , 1, 46, 62>,
<139 , 46 , 3, 46, 95>,
<140 , 46 , 4, 46, 68>,
<141 , 46 , 5, 46, 54>,
<142 , 47 , 1, 47, 41>,
<143 , 47 , 3, 47, 84>,
<144 , 47 , 4, 47, 83>,
<145 , 47 , 5, 47, 81>,
<146 , 48 , 1, 48, 54>,
<147 , 48 , 3, 48, 94>,
<148 , 48 , 4, 48, 77>,
<149 , 49 , 3, 49, 34>,
<150 , 49 , 5, 49, 59>,
<151 , 50 , 2, 50, 94>,
<152 , 50 , 4, 50, 90>,
<153 , 50 , 5, 50, 90>,
<154 , 51 , 1, 51, 65>,
<155 , 51 , 2, 51, 29>,
<156 , 51 , 3, 51, 28>,
<157 , 51 , 4, 51, 23>,
<158 , 52 , 4, 52, 24>,
<159 , 52 , 5, 52, 54>,
<160 , 53 , 1, 53, 94>,
<161 , 53 , 2, 53, 99>,
<162 , 53 , 4, 53, 93>,
<163 , 53 , 5, 53, 98>,
<164 , 54 , 2, 54, 98>,
<165 , 54 , 3, 54, 91>,
<166 , 54 , 4, 54, 98>,
<167 , 54 , 5, 54, 93>,
<168 , 55 , 1, 55, 1>,
<169 , 55 , 2, 55, 3>,
<170 , 55 , 3, 55, 1>,
<171 , 55 , 4, 55, 1>,
<172 , 56 , 2, 56, 71>,
<173 , 56 , 4, 56, 64>,
<174 , 57 , 3, 57, 38>,
<175 , 57 , 5, 57, 22>,
<176 , 58 , 1, 58, 38>,
<177 , 58 , 2, 58, 50>,
<178 , 58 , 3, 58, 48>,
<179 , 58 , 5, 58, 61>,
<180 , 59 , 3, 59, 53>,
<181 , 59 , 4, 59, 18>,
<182 , 60 , 1, 60, 92>,
<183 , 60 , 2, 60, 63>,
<184 , 60 , 3, 60, 88>,
<185 , 61 , 2, 61, 48>,
<186 , 61 , 3, 61, 94>,
<187 , 61 , 4, 61, 88>,
<188 , 61 , 5, 61, 88>,
<189 , 62 , 2, 62, 97>,
<190 , 62 , 3, 62, 96>,
<191 , 62 , 4, 62, 96>,
<192 , 62 , 5, 62, 95>
};
