//  17junio25  09:20 1e7 en MaquinonDCO: mks257 en 1min14s
//     Donde List Scheduling era mejor en mks, aquí SIN VIAJES es CPO
// DAFJSP01... pero DRC con uno mío (bloque worker: kukuruku_1_3_6_1inst1.txt):
//  el listscheduling contra hechoDRC_DAFJS01_W6_26ops5m6w4jobs.txt
//        Ntaks, nMachs, nWORKERs
Params = <26,5,6>;

precedences ={
<	1	,	2	,	0	>,
<56 , 6 , 3, 2, 24>,
<57 , 6 , 3, 4, 24>,
<58 , 6 , 3, 6, 24>,
<59 , 6 , 4, 1, 30>,
<60 , 6 , 4, 2, 30>,
<61 , 6 , 4, 4, 30>,
<62 , 6 , 4, 6, 30>,
<63 , 7 , 2, 4, 40>,
<64 , 7 , 2, 5, 40>,
<65 , 7 , 3, 4, 83>,
<66 , 7 , 3, 5, 83>,
<67 , 7 , 4, 4, 51>,
<68 , 7 , 4, 5, 51>,
<69 , 7 , 5, 4, 35>,
<70 , 7 , 5, 5, 35>,
<71 , 8 , 2, 1, 1>,
<72 , 8 , 2, 2, 1>,
<73 , 8 , 2, 3, 1>,
<74 , 8 , 2, 6, 1>,
<75 , 8 , 5, 1, 1>,
<76 , 8 , 5, 2, 1>,
<77 , 8 , 5, 3, 1>,
<78 , 8 , 5, 6, 1>,
<79 , 9 , 1, 1, 79>,
<80 , 9 , 1, 3, 79>,
<81 , 9 , 1, 4, 79>,
<82 , 9 , 1, 5, 79>,
<83 , 9 , 4, 1, 86>,
<84 , 9 , 4, 3, 86>,
<85 , 9 , 4, 4, 86>,
<86 , 9 , 4, 5, 86>,
<87 , 9 , 5, 1, 90>,
<88 , 9 , 5, 3, 90>,
<89 , 9 , 5, 4, 90>,
<90 , 9 , 5, 5, 90>,
<91 , 10 , 1, 3, 23>,
<92 , 10 , 1, 5, 23>,
<93 , 10 , 2, 3, 8>,
<94 , 10 , 2, 5, 8>,
<95 , 10 , 4, 3, 8>,
<96 , 10 , 4, 5, 8>,
<97 , 10 , 5, 3, 20>,
<98 , 10 , 5, 5, 20>,
<99 , 11 , 1, 4, 96>,
<100 , 11 , 1, 5, 96>,
<101 , 11 , 2, 4, 98>,
<102 , 11 , 2, 5, 98>,
<103 , 11 , 3, 4, 44>,
<104 , 11 , 3, 5, 44>,
<105 , 11 , 4, 4, 62>,
<106 , 11 , 4, 5, 62>,
<107 , 12 , 2, 2, 3>,
<108 , 12 , 2, 3, 3>,
<109 , 12 , 2, 4, 3>,
<110 , 12 , 2, 6, 3>,
<111 , 12 , 3, 2, 8>,
<112 , 12 , 3, 3, 8>,
<113 , 12 , 3, 4, 8>,
<114 , 12 , 3, 6, 8>,
<115 , 12 , 5, 2, 6>,
<116 , 12 , 5, 3, 6>,
<117 , 12 , 5, 4, 6>,
<118 , 12 , 5, 6, 6>,
<119 , 13 , 2, 2, 17>,
<120 , 13 , 2, 6, 17>,
<121 , 13 , 5, 2, 7>,
<122 , 13 , 5, 6, 7>,
<123 , 14 , 1, 1, 68>,
<124 , 14 , 1, 3, 68>,
<125 , 14 , 1, 6, 68>,
<126 , 14 , 3, 1, 83>,
<127 , 14 , 3, 3, 83>,
<128 , 14 , 3, 6, 83>,
<129 , 14 , 5, 1, 63>,
<130 , 14 , 5, 3, 63>,
<131 , 14 , 5, 6, 63>,
<132 , 15 , 1, 1, 64>,
<133 , 15 , 1, 2, 64>,
<134 , 15 , 1, 5, 64>,
<135 , 15 , 1, 6, 64>,
<136 , 15 , 2, 1, 70>,
<137 , 15 , 2, 2, 70>,
<138 , 15 , 2, 5, 70>,
<139 , 15 , 2, 6, 70>,
<140 , 15 , 4, 1, 82>,
<141 , 15 , 4, 2, 82>,
<142 , 15 , 4, 5, 82>,
<143 , 15 , 4, 6, 82>,
<144 , 15 , 5, 1, 81>,
<145 , 15 , 5, 2, 81>,
<146 , 15 , 5, 5, 81>,
<147 , 15 , 5, 6, 81>,
<148 , 16 , 2, 2, 65>,
<149 , 16 , 2, 3, 65>,
<150 , 16 , 2, 4, 65>,
<151 , 16 , 3, 2, 61>,
<152 , 16 , 3, 3, 61>,
<153 , 16 , 3, 4, 61>,
<154 , 17 , 3, 1, 78>,
<155 , 17 , 3, 4, 78>,
<156 , 17 , 4, 1, 64>,
<157 , 17 , 4, 4, 64>,
<158 , 17 , 5, 1, 62>,
<159 , 17 , 5, 4, 62>,
<160 , 18 , 2, 1, 90>,
<161 , 18 , 2, 3, 90>,
<162 , 18 , 2, 4, 90>,
<163 , 18 , 2, 5, 90>,
<164 , 18 , 3, 1, 69>,
<165 , 18 , 3, 3, 69>,
<166 , 18 , 3, 4, 69>,
<167 , 18 , 3, 5, 69>,
<168 , 18 , 4, 1, 94>,
<169 , 18 , 4, 3, 94>,
<170 , 18 , 4, 4, 94>,
<171 , 18 , 4, 5, 94>,
<172 , 18 , 5, 1, 69>,
<173 , 18 , 5, 3, 69>,
<174 , 18 , 5, 4, 69>,
<175 , 18 , 5, 5, 69>,
<176 , 19 , 1, 2, 53>,
<177 , 19 , 1, 3, 53>,
<178 , 19 , 3, 2, 70>,
<179 , 19 , 3, 3, 70>,
<180 , 19 , 4, 2, 54>,
<181 , 19 , 4, 3, 54>,
<182 , 20 , 1, 1, 57>,
<183 , 20 , 1, 3, 57>,
<184 , 20 , 1, 4, 57>,
<185 , 20 , 2, 1, 62>,
<186 , 20 , 2, 3, 62>,
<187 , 20 , 2, 4, 62>,
<188 , 20 , 4, 1, 80>,
<189 , 20 , 4, 3, 80>,
<190 , 20 , 4, 4, 80>,
<191 , 20 , 5, 1, 64>,
<192 , 20 , 5, 3, 64>,
<193 , 20 , 5, 4, 64>,
<194 , 21 , 4, 1, 93>,
<195 , 21 , 4, 2, 93>,
<196 , 21 , 4, 5, 93>,
<197 , 21 , 4, 6, 93>,
<198 , 21 , 5, 1, 81>,
<199 , 21 , 5, 2, 81>,
<200 , 21 , 5, 5, 81>,
<201 , 21 , 5, 6, 81>,
<202 , 22 , 1, 1, 57>,
<203 , 22 , 1, 4, 57>,
<204 , 22 , 2, 1, 27>,
<205 , 22 , 2, 4, 27>,
<206 , 22 , 4, 1, 66>,
<207 , 22 , 4, 4, 66>,
<208 , 22 , 5, 1, 25>,
<209 , 22 , 5, 4, 25>,
<210 , 23 , 1, 2, 28>,
<211 , 23 , 1, 4, 28>,
<212 , 23 , 1, 5, 28>,
<213 , 23 , 1, 6, 28>,
<214 , 23 , 2, 2, 56>,
<215 , 23 , 2, 4, 56>,
<216 , 23 , 2, 5, 56>,
<217 , 23 , 2, 6, 56>,
<218 , 23 , 3, 2, 20>,
<219 , 23 , 3, 4, 20>,
<220 , 23 , 3, 5, 20>,
<221 , 23 , 3, 6, 20>,
<222 , 23 , 5, 2, 39>,
<223 , 23 , 5, 4, 39>,
<224 , 23 , 5, 5, 39>,
<225 , 23 , 5, 6, 39>,
<226 , 24 , 1, 1, 51>,
<227 , 24 , 1, 2, 51>,
<228 , 24 , 2, 1, 38>,
<229 , 24 , 2, 2, 38>,
<230 , 24 , 3, 1, 95>,
<231 , 24 , 3, 2, 95>,
<232 , 24 , 5, 1, 55>,
<233 , 24 , 5, 2, 55>,
<234 , 25 , 4, 1, 12>,
<235 , 25 , 4, 3, 12>,
<236 , 25 , 4, 6, 12>,
<237 , 25 , 5, 1, 4>,
<238 , 25 , 5, 3, 4>,
<239 , 25 , 5, 6, 4>,
<240 , 26 , 3, 1, 34>,
<241 , 26 , 3, 6, 34>,
<242 , 26 , 5, 1, 85>,
<243 , 26 , 5, 6, 85>
};
