//  DAFJS06 pero drc mío, tomando 44 líneas primeras bloque maq de W9_y_W10insti1.txt
//          : hechoDRC_DAFJS06_W10_44ops5m10w6jobs.txt
//        Ntaks, nMachs, nWORKERs

Params = 	<44, 5,  44>;

precedences ={
<	1	,	2	,	0	>,
<78 , 29 , 2, 29, 47>,
<79 , 29 , 3, 29, 67>,
<80 , 29 , 4, 29, 94>,
<81 , 29 , 5, 29, 92>,
<82 , 30 , 1, 30, 41>,
<83 , 30 , 2, 30, 68>,
<84 , 30 , 4, 30, 23>,
<85 , 30 , 5, 30, 47>,
<86 , 31 , 1, 31, 33>,
<87 , 31 , 2, 31, 23>,
<88 , 31 , 3, 31, 37>,
<89 , 31 , 4, 31, 52>,
<90 , 32 , 1, 32, 79>,
<91 , 32 , 2, 32, 30>,
<92 , 32 , 3, 32, 53>,
<93 , 32 , 5, 32, 59>,
<94 , 33 , 1, 33, 83>,
<95 , 33 , 2, 33, 88>,
<96 , 33 , 4, 33, 97>,
<97 , 33 , 5, 33, 92>,
<98 , 34 , 4, 34, 13>,
<99 , 34 , 5, 34, 24>,
<100 , 35 , 1, 35, 26>,
<101 , 35 , 2, 35, 26>,
<102 , 35 , 4, 35, 15>,
<103 , 35 , 5, 35, 33>,
<104 , 36 , 1, 36, 1>,
<105 , 36 , 3, 36, 1>,
<106 , 36 , 4, 36, 1>,
<107 , 36 , 5, 36, 3>,
<108 , 37 , 1, 37, 39>,
<109 , 37 , 2, 37, 24>,
<110 , 37 , 3, 37, 19>,
<111 , 37 , 5, 37, 27>,
<112 , 38 , 1, 38, 68>,
<113 , 38 , 2, 38, 61>,
<114 , 38 , 3, 38, 64>,
<115 , 38 , 4, 38, 59>,
<116 , 39 , 1, 39, 6>,
<117 , 39 , 2, 39, 13>,
<118 , 39 , 3, 39, 11>,
<119 , 39 , 5, 39, 6>,
<120 , 40 , 1, 40, 47>,
<121 , 40 , 2, 40, 94>,
<122 , 40 , 5, 40, 43>,
<123 , 41 , 1, 41, 70>,
<124 , 41 , 2, 41, 85>,
<125 , 41 , 3, 41, 29>,
<126 , 42 , 1, 42, 3>,
<127 , 42 , 4, 42, 5>,
<128 , 42 , 5, 42, 3>,
<129 , 43 , 1, 43, 67>,
<130 , 43 , 2, 43, 99>,
<131 , 43 , 4, 43, 71>,
<132 , 44 , 1, 44, 61>,
<133 , 44 , 2, 44, 62>,
<134 , 44 , 3, 44, 79>,
<135 , 44 , 5, 44, 87>
};
