// DAFJSP08... pero DRC con uno mío hecho_DRC_DAFJS08_W7_2_12_7_3inst2_85ops10m7w6jobs.txt
//        Ntaks, nMachs, nWORKERs
Params = <85,10,85>;

precedences ={
<	1	,	2	,	0	>,
<17 , 5 , 3, 5, 95>,
<18 , 5 , 4, 5, 96>,
<19 , 5 , 5, 5, 96>,
<20 , 5 , 7, 5, 86>,
<21 , 5 , 8, 5, 94>,
<22 , 5 , 9, 5, 96>,
<23 , 5 , 10, 5, 83>,
<24 , 6 , 1, 6, 11>,
<25 , 6 , 4, 6, 19>,
<26 , 6 , 7, 6, 21>,
<27 , 6 , 8, 6, 24>,
<28 , 6 , 9, 6, 15>,
<29 , 6 , 10, 6, 28>,
<30 , 7 , 1, 7, 81>,
<31 , 7 , 8, 7, 59>,
<32 , 7 , 10, 7, 74>,
<33 , 8 , 4, 8, 77>,
<34 , 8 , 6, 8, 78>,
<35 , 8 , 7, 8, 77>,
<36 , 8 , 9, 8, 42>,
<37 , 9 , 3, 9, 46>,
<38 , 9 , 4, 9, 42>,
<39 , 9 , 5, 9, 86>,
<40 , 9 , 6, 9, 49>,
<41 , 9 , 7, 9, 48>,
<42 , 9 , 8, 9, 95>,
<43 , 9 , 10, 9, 99>,
<44 , 10 , 3, 10, 47>,
<45 , 10 , 5, 10, 49>,
<46 , 10 , 6, 10, 53>,
<47 , 10 , 8, 10, 37>,
<48 , 10 , 9, 10, 75>,
<49 , 11 , 1, 11, 50>,
<50 , 11 , 3, 11, 51>,
<51 , 11 , 7, 11, 68>,
<52 , 11 , 8, 11, 67>,
<53 , 11 , 9, 11, 55>,
<54 , 12 , 1, 12, 22>,
<55 , 12 , 4, 12, 13>,
<56 , 12 , 5, 12, 27>,
<57 , 12 , 6, 12, 30>,
<58 , 12 , 7, 12, 24>,
<59 , 12 , 10, 12, 31>,
<60 , 13 , 1, 13, 98>,
<61 , 13 , 3, 13, 99>,
<62 , 13 , 8, 13, 98>,
<63 , 14 , 2, 14, 76>,
<64 , 14 , 3, 14, 53>,
<65 , 14 , 5, 14, 69>,
<66 , 14 , 6, 14, 72>,
<67 , 14 , 10, 14, 85>,
<68 , 15 , 2, 15, 75>,
<69 , 15 , 5, 15, 86>,
<70 , 15 , 9, 15, 66>,
<71 , 16 , 2, 16, 10>,
<72 , 16 , 4, 16, 10>,
<73 , 16 , 6, 16, 30>,
<74 , 16 , 8, 16, 24>,
<75 , 16 , 10, 16, 14>,
<76 , 17 , 3, 17, 87>,
<77 , 17 , 6, 17, 54>,
<78 , 17 , 7, 17, 48>,
<79 , 18 , 1, 18, 93>,
<80 , 18 , 2, 18, 92>,
<81 , 18 , 5, 18, 77>,
<82 , 18 , 6, 18, 94>,
<83 , 18 , 7, 18, 78>,
<84 , 18 , 8, 18, 80>,
<85 , 18 , 10, 18, 96>,
<86 , 19 , 2, 19, 78>,
<87 , 19 , 3, 19, 89>,
<88 , 19 , 4, 19, 80>,
<89 , 19 , 8, 19, 91>,
<90 , 19 , 9, 19, 82>,
<91 , 20 , 1, 20, 56>,
<92 , 20 , 5, 20, 32>,
<93 , 20 , 6, 20, 30>,
<94 , 20 , 7, 20, 62>,
<95 , 20 , 9, 20, 32>,
<96 , 21 , 1, 21, 5>,
<97 , 21 , 2, 21, 5>,
<98 , 21 , 3, 21, 2>,
<99 , 21 , 4, 21, 2>,
<100 , 21 , 7, 21, 3>,
<101 , 21 , 8, 21, 5>,
<102 , 21 , 10, 21, 2>,
<103 , 22 , 2, 22, 98>,
<104 , 22 , 3, 22, 73>,
<105 , 22 , 5, 22, 83>,
<106 , 22 , 6, 22, 86>,
<107 , 23 , 1, 23, 95>,
<108 , 23 , 2, 23, 97>,
<109 , 23 , 3, 23, 90>,
<110 , 23 , 6, 23, 90>,
<111 , 23 , 9, 23, 76>,
<112 , 23 , 10, 23, 98>,
<113 , 24 , 1, 24, 56>,
<114 , 24 , 3, 24, 19>,
<115 , 24 , 9, 24, 28>,
<116 , 24 , 10, 24, 51>,
<117 , 25 , 3, 25, 13>,
<118 , 25 , 4, 25, 30>,
<119 , 25 , 5, 25, 35>,
<120 , 25 , 6, 25, 19>,
<121 , 25 , 8, 25, 32>,
<122 , 25 , 9, 25, 18>,
<123 , 25 , 10, 25, 33>,
<124 , 26 , 1, 26, 12>,
<125 , 26 , 8, 26, 11>,
<126 , 26 , 9, 26, 12>,
<127 , 27 , 1, 27, 69>,
<128 , 27 , 5, 27, 32>,
<129 , 27 , 6, 27, 85>,
<130 , 27 , 9, 27, 63>,
<131 , 27 , 10, 27, 33>,
<132 , 28 , 2, 28, 67>,
<133 , 28 , 6, 28, 64>,
<134 , 28 , 7, 28, 32>,
<135 , 29 , 1, 29, 75>,
<136 , 29 , 2, 29, 50>,
<137 , 29 , 7, 29, 26>,
<138 , 29 , 8, 29, 53>,
<139 , 30 , 2, 30, 92>,
<140 , 30 , 3, 30, 73>,
<141 , 30 , 5, 30, 32>,
<142 , 30 , 7, 30, 52>,
<143 , 30 , 8, 30, 31>,
<144 , 31 , 1, 31, 66>,
<145 , 31 , 2, 31, 40>,
<146 , 31 , 4, 31, 62>,
<147 , 31 , 6, 31, 24>,
<148 , 31 , 8, 31, 48>,
<149 , 31 , 9, 31, 70>,
<150 , 31 , 10, 31, 57>,
<151 , 32 , 4, 32, 11>,
<152 , 32 , 6, 32, 22>,
<153 , 32 , 7, 32, 18>,
<154 , 32 , 10, 32, 30>,
<155 , 33 , 1, 33, 58>,
<156 , 33 , 2, 33, 61>,
<157 , 33 , 4, 33, 99>,
<158 , 33 , 5, 33, 75>,
<159 , 34 , 1, 34, 26>,
<160 , 34 , 2, 34, 24>,
<161 , 34 , 3, 34, 25>,
<162 , 34 , 6, 34, 10>,
<163 , 34 , 7, 34, 15>,
<164 , 34 , 8, 34, 29>,
<165 , 34 , 9, 34, 17>,
<166 , 35 , 1, 35, 30>,
<167 , 35 , 2, 35, 15>,
<168 , 35 , 5, 35, 38>,
<169 , 35 , 7, 35, 13>,
<170 , 35 , 8, 35, 24>,
<171 , 35 , 9, 35, 18>,
<172 , 35 , 10, 35, 26>,
<173 , 36 , 3, 36, 94>,
<174 , 36 , 4, 36, 57>,
<175 , 36 , 5, 36, 74>,
<176 , 36 , 6, 36, 43>,
<177 , 36 , 7, 36, 53>,
<178 , 36 , 9, 36, 55>,
<179 , 37 , 1, 37, 55>,
<180 , 37 , 2, 37, 55>,
<181 , 37 , 6, 37, 82>,
<182 , 37 , 8, 37, 99>,
<183 , 37 , 9, 37, 70>,
<184 , 37 , 10, 37, 80>,
<185 , 38 , 2, 38, 84>,
<186 , 38 , 3, 38, 83>,
<187 , 38 , 6, 38, 80>,
<188 , 38 , 7, 38, 78>,
<189 , 38 , 8, 38, 91>,
<190 , 38 , 9, 38, 78>,
<191 , 39 , 5, 39, 86>,
<192 , 39 , 6, 39, 53>,
<193 , 39 , 9, 39, 91>,
<194 , 40 , 4, 40, 78>,
<195 , 40 , 5, 40, 97>,
<196 , 40 , 10, 40, 90>,
<197 , 41 , 3, 41, 31>,
<198 , 41 , 5, 41, 82>,
<199 , 41 , 9, 41, 62>,
<200 , 42 , 2, 42, 34>,
<201 , 42 , 9, 42, 37>,
<202 , 42 , 10, 42, 16>,
<203 , 43 , 3, 43, 36>,
<204 , 43 , 4, 43, 42>,
<205 , 43 , 5, 43, 24>,
<206 , 43 , 6, 43, 26>,
<207 , 43 , 7, 43, 42>,
<208 , 43 , 8, 43, 22>,
<209 , 43 , 10, 43, 29>,
<210 , 44 , 1, 44, 77>,
<211 , 44 , 2, 44, 59>,
<212 , 44 , 8, 44, 80>,
<213 , 45 , 1, 45, 29>,
<214 , 45 , 2, 45, 10>,
<215 , 45 , 4, 45, 22>,
<216 , 45 , 5, 45, 20>,
<217 , 45 , 7, 45, 13>,
<218 , 45 , 10, 45, 11>,
<219 , 46 , 1, 46, 98>,
<220 , 46 , 2, 46, 90>,
<221 , 46 , 3, 46, 57>,
<222 , 46 , 4, 46, 58>,
<223 , 46 , 5, 46, 48>,
<224 , 46 , 8, 46, 70>,
<225 , 46 , 10, 46, 52>,
<226 , 47 , 2, 47, 91>,
<227 , 47 , 5, 47, 73>,
<228 , 47 , 6, 47, 94>,
<229 , 47 , 7, 47, 45>,
<230 , 47 , 10, 47, 40>,
<231 , 48 , 2, 48, 63>,
<232 , 48 , 3, 48, 75>,
<233 , 48 , 4, 48, 78>,
<234 , 48 , 7, 48, 83>,
<235 , 48 , 9, 48, 94>,
<236 , 48 , 10, 48, 73>,
<237 , 49 , 1, 49, 95>,
<238 , 49 , 4, 49, 58>,
<239 , 49 , 6, 49, 69>,
<240 , 49 , 8, 49, 93>,
<241 , 49 , 9, 49, 89>,
<242 , 49 , 10, 49, 97>,
<243 , 50 , 1, 50, 93>,
<244 , 50 , 2, 50, 99>,
<245 , 50 , 3, 50, 98>,
<246 , 50 , 4, 50, 95>,
<247 , 50 , 5, 50, 97>,
<248 , 50 , 7, 50, 97>,
<249 , 50 , 10, 50, 97>,
<250 , 51 , 2, 51, 93>,
<251 , 51 , 6, 51, 91>,
<252 , 51 , 8, 51, 91>,
<253 , 52 , 2, 52, 79>,
<254 , 52 , 3, 52, 72>,
<255 , 52 , 9, 52, 89>,
<256 , 53 , 1, 53, 44>,
<257 , 53 , 6, 53, 47>,
<258 , 53 , 7, 53, 17>,
<259 , 54 , 1, 54, 95>,
<260 , 54 , 2, 54, 58>,
<261 , 54 , 3, 54, 83>,
<262 , 55 , 3, 55, 71>,
<263 , 55 , 6, 55, 75>,
<264 , 55 , 8, 55, 65>,
<265 , 55 , 9, 55, 65>,
<266 , 55 , 10, 55, 84>,
<267 , 56 , 1, 56, 85>,
<268 , 56 , 9, 56, 76>,
<269 , 56 , 10, 56, 94>,
<270 , 57 , 3, 57, 43>,
<271 , 57 , 5, 57, 46>,
<272 , 57 , 7, 57, 86>,
<273 , 57 , 9, 57, 58>,
<274 , 57 , 10, 57, 70>,
<275 , 58 , 4, 58, 70>,
<276 , 58 , 5, 58, 70>,
<277 , 58 , 10, 58, 74>,
<278 , 59 , 1, 59, 92>,
<279 , 59 , 2, 59, 46>,
<280 , 59 , 4, 59, 84>,
<281 , 59 , 5, 59, 58>,
<282 , 59 , 6, 59, 51>,
<283 , 59 , 8, 59, 58>,
<284 , 59 , 10, 59, 90>,
<285 , 60 , 1, 60, 49>,
<286 , 60 , 3, 60, 54>,
<287 , 60 , 4, 60, 47>,
<288 , 60 , 6, 60, 55>,
<289 , 60 , 8, 60, 93>,
<290 , 60 , 9, 60, 56>,
<291 , 61 , 1, 61, 92>,
<292 , 61 , 3, 61, 93>,
<293 , 61 , 4, 61, 96>,
<294 , 61 , 10, 61, 77>,
<295 , 62 , 1, 62, 89>,
<296 , 62 , 3, 62, 86>,
<297 , 62 , 4, 62, 91>,
<298 , 62 , 5, 62, 90>,
<299 , 62 , 6, 62, 88>,
<300 , 62 , 9, 62, 86>,
<301 , 62 , 10, 62, 88>,
<302 , 63 , 4, 63, 36>,
<303 , 63 , 7, 63, 54>,
<304 , 63 , 8, 63, 91>,
<305 , 63 , 10, 63, 60>,
<306 , 64 , 4, 64, 2>,
<307 , 64 , 6, 64, 2>,
<308 , 64 , 7, 64, 3>,
<309 , 64 , 9, 64, 2>,
<310 , 64 , 10, 64, 4>,
<311 , 65 , 6, 65, 66>,
<312 , 65 , 8, 65, 56>,
<313 , 65 , 9, 65, 60>,
<314 , 66 , 1, 66, 45>,
<315 , 66 , 2, 66, 86>,
<316 , 66 , 3, 66, 35>,
<317 , 66 , 7, 66, 32>,
<318 , 67 , 3, 67, 89>,
<319 , 67 , 4, 67, 60>,
<320 , 67 , 10, 67, 42>,
<321 , 68 , 2, 68, 40>,
<322 , 68 , 4, 68, 35>,
<323 , 68 , 5, 68, 27>,
<324 , 68 , 6, 68, 72>,
<325 , 69 , 2, 69, 89>,
<326 , 69 , 4, 69, 79>,
<327 , 69 , 5, 69, 83>,
<328 , 69 , 8, 69, 94>,
<329 , 70 , 1, 70, 6>,
<330 , 70 , 3, 70, 12>,
<331 , 70 , 4, 70, 12>,
<332 , 70 , 7, 70, 18>,
<333 , 71 , 1, 71, 93>,
<334 , 71 , 2, 71, 84>,
<335 , 71 , 6, 71, 99>,
<336 , 71 , 8, 71, 86>,
<337 , 72 , 2, 72, 98>,
<338 , 72 , 3, 72, 97>,
<339 , 72 , 4, 72, 96>,
<340 , 72 , 5, 72, 97>,
<341 , 72 , 7, 72, 98>,
<342 , 72 , 8, 72, 97>,
<343 , 72 , 10, 72, 97>,
<344 , 73 , 1, 73, 26>,
<345 , 73 , 6, 73, 25>,
<346 , 73 , 7, 73, 58>,
<347 , 73 , 9, 73, 55>,
<348 , 73 , 10, 73, 21>,
<349 , 74 , 1, 74, 46>,
<350 , 74 , 3, 74, 48>,
<351 , 74 , 5, 74, 33>,
<352 , 74 , 6, 74, 36>,
<353 , 74 , 7, 74, 31>,
<354 , 74 , 8, 74, 74>,
<355 , 74 , 10, 74, 58>,
<356 , 75 , 3, 75, 64>,
<357 , 75 , 5, 75, 91>,
<358 , 75 , 9, 75, 82>,
<359 , 75 , 10, 75, 65>,
<360 , 76 , 1, 76, 93>,
<361 , 76 , 4, 76, 94>,
<362 , 76 , 9, 76, 93>,
<363 , 77 , 2, 77, 93>,
<364 , 77 , 7, 77, 99>,
<365 , 77 , 9, 77, 96>,
<366 , 78 , 1, 78, 89>,
<367 , 78 , 2, 78, 96>,
<368 , 78 , 4, 78, 89>,
<369 , 78 , 6, 78, 92>,
<370 , 78 , 8, 78, 89>,
<371 , 78 , 9, 78, 91>,
<372 , 78 , 10, 78, 91>,
<373 , 79 , 2, 79, 15>,
<374 , 79 , 5, 79, 14>,
<375 , 79 , 6, 79, 11>,
<376 , 79 , 8, 79, 18>,
<377 , 79 , 9, 79, 9>,
<378 , 80 , 3, 80, 15>,
<379 , 80 , 5, 80, 17>,
<380 , 80 , 10, 80, 28>,
<381 , 81 , 3, 81, 86>,
<382 , 81 , 5, 81, 86>,
<383 , 81 , 7, 81, 80>,
<384 , 81 , 10, 81, 85>,
<385 , 82 , 1, 82, 76>,
<386 , 82 , 3, 82, 55>,
<387 , 82 , 4, 82, 55>,
<388 , 82 , 5, 82, 90>,
<389 , 83 , 1, 83, 98>,
<390 , 83 , 4, 83, 97>,
<391 , 83 , 5, 83, 97>,
<392 , 84 , 1, 84, 54>,
<393 , 84 , 3, 84, 60>,
<394 , 84 , 4, 84, 75>,
<395 , 84 , 6, 84, 66>,
<396 , 84 , 10, 84, 45>,
<397 , 85 , 1, 85, 83>,
<398 , 85 , 2, 85, 94>,
<399 , 85 , 4, 85, 84>,
<400 , 85 , 5, 85, 81>,
<401 , 85 , 6, 85, 60>,
<402 , 85 , 10, 85, 74>
};
