// DAFJSP02... pero DRC con uno mío (bloque worker: W7_lets_see3.txt):
//        Ntaks, nMachs, nWORKERs
Params = <25,5,7>;

precedences ={
<	1	,	2	,	0	>,
<56 , 5 , 2, 5, 96>,
<57 , 5 , 2, 6, 96>,
<58 , 5 , 4, 1, 91>,
<59 , 5 , 4, 3, 91>,
<60 , 5 , 4, 5, 91>,
<61 , 5 , 4, 6, 91>,
<62 , 6 , 1, 3, 74>,
<63 , 6 , 1, 4, 74>,
<64 , 6 , 1, 6, 74>,
<65 , 6 , 5, 3, 88>,
<66 , 6 , 5, 4, 88>,
<67 , 6 , 5, 6, 88>,
<68 , 7 , 3, 1, 28>,
<69 , 7 , 3, 2, 28>,
<70 , 7 , 3, 4, 28>,
<71 , 7 , 3, 7, 28>,
<72 , 7 , 4, 1, 43>,
<73 , 7 , 4, 2, 43>,
<74 , 7 , 4, 4, 43>,
<75 , 7 , 4, 7, 43>,
<76 , 8 , 1, 1, 87>,
<77 , 8 , 1, 5, 87>,
<78 , 8 , 1, 7, 87>,
<79 , 8 , 2, 1, 88>,
<80 , 8 , 2, 5, 88>,
<81 , 8 , 2, 7, 88>,
<82 , 8 , 3, 1, 99>,
<83 , 8 , 3, 5, 99>,
<84 , 8 , 3, 7, 99>,
<85 , 8 , 5, 1, 78>,
<86 , 8 , 5, 5, 78>,
<87 , 8 , 5, 7, 78>,
<88 , 9 , 1, 1, 58>,
<89 , 9 , 1, 2, 58>,
<90 , 9 , 1, 5, 58>,
<91 , 9 , 3, 1, 85>,
<92 , 9 , 3, 2, 85>,
<93 , 9 , 3, 5, 85>,
<94 , 9 , 4, 1, 42>,
<95 , 9 , 4, 2, 42>,
<96 , 9 , 4, 5, 42>,
<97 , 10 , 1, 1, 85>,
<98 , 10 , 1, 2, 85>,
<99 , 10 , 1, 3, 85>,
<100 , 10 , 1, 4, 85>,
<101 , 10 , 1, 5, 85>,
<102 , 10 , 2, 1, 92>,
<103 , 10 , 2, 2, 92>,
<104 , 10 , 2, 3, 92>,
<105 , 10 , 2, 4, 92>,
<106 , 10 , 2, 5, 92>,
<107 , 10 , 3, 1, 85>,
<108 , 10 , 3, 2, 85>,
<109 , 10 , 3, 3, 85>,
<110 , 10 , 3, 4, 85>,
<111 , 10 , 3, 5, 85>,
<112 , 10 , 4, 1, 94>,
<113 , 10 , 4, 2, 94>,
<114 , 10 , 4, 3, 94>,
<115 , 10 , 4, 4, 94>,
<116 , 10 , 4, 5, 94>,
<117 , 11 , 1, 3, 48>,
<118 , 11 , 1, 4, 48>,
<119 , 11 , 1, 7, 48>,
<120 , 11 , 2, 3, 61>,
<121 , 11 , 2, 4, 61>,
<122 , 11 , 2, 7, 61>,
<123 , 11 , 3, 3, 38>,
<124 , 11 , 3, 4, 38>,
<125 , 11 , 3, 7, 38>,
<126 , 11 , 4, 3, 39>,
<127 , 11 , 4, 4, 39>,
<128 , 11 , 4, 7, 39>,
<129 , 12 , 1, 2, 20>,
<130 , 12 , 1, 3, 20>,
<131 , 12 , 1, 5, 20>,
<132 , 12 , 1, 7, 20>,
<133 , 12 , 2, 2, 42>,
<134 , 12 , 2, 3, 42>,
<135 , 12 , 2, 5, 42>,
<136 , 12 , 2, 7, 42>,
<137 , 12 , 5, 2, 42>,
<138 , 12 , 5, 3, 42>,
<139 , 12 , 5, 5, 42>,
<140 , 12 , 5, 7, 42>,
<141 , 13 , 1, 4, 98>,
<142 , 13 , 1, 5, 98>,
<143 , 13 , 1, 6, 98>,
<144 , 13 , 2, 4, 74>,
<145 , 13 , 2, 5, 74>,
<146 , 13 , 2, 6, 74>,
<147 , 13 , 3, 4, 74>,
<148 , 13 , 3, 5, 74>,
<149 , 13 , 3, 6, 74>,
<150 , 14 , 2, 1, 29>,
<151 , 14 , 2, 6, 29>,
<152 , 14 , 2, 7, 29>,
<153 , 14 , 3, 1, 81>,
<154 , 14 , 3, 6, 81>,
<155 , 14 , 3, 7, 81>,
<156 , 14 , 4, 1, 33>,
<157 , 14 , 4, 6, 33>,
<158 , 14 , 4, 7, 33>,
<159 , 14 , 5, 1, 78>,
<160 , 14 , 5, 6, 78>,
<161 , 14 , 5, 7, 78>,
<162 , 15 , 1, 1, 97>,
<163 , 15 , 1, 2, 97>,
<164 , 15 , 1, 4, 97>,
<165 , 15 , 1, 5, 97>,
<166 , 15 , 1, 7, 97>,
<167 , 15 , 2, 1, 87>,
<168 , 15 , 2, 2, 87>,
<169 , 15 , 2, 4, 87>,
<170 , 15 , 2, 5, 87>,
<171 , 15 , 2, 7, 87>,
<172 , 15 , 4, 1, 99>,
<173 , 15 , 4, 2, 99>,
<174 , 15 , 4, 4, 99>,
<175 , 15 , 4, 5, 99>,
<176 , 15 , 4, 7, 99>,
<177 , 15 , 5, 1, 64>,
<178 , 15 , 5, 2, 64>,
<179 , 15 , 5, 4, 64>,
<180 , 15 , 5, 5, 64>,
<181 , 15 , 5, 7, 64>,
<182 , 16 , 2, 2, 15>,
<183 , 16 , 2, 3, 15>,
<184 , 16 , 2, 4, 15>,
<185 , 16 , 2, 6, 15>,
<186 , 16 , 2, 7, 15>,
<187 , 16 , 5, 2, 7>,
<188 , 16 , 5, 3, 7>,
<189 , 16 , 5, 4, 7>,
<190 , 16 , 5, 6, 7>,
<191 , 16 , 5, 7, 7>,
<192 , 17 , 2, 1, 77>,
<193 , 17 , 2, 2, 77>,
<194 , 17 , 2, 4, 77>,
<195 , 17 , 2, 5, 77>,
<196 , 17 , 2, 7, 77>,
<197 , 17 , 4, 1, 74>,
<198 , 17 , 4, 2, 74>,
<199 , 17 , 4, 4, 74>,
<200 , 17 , 4, 5, 74>,
<201 , 17 , 4, 7, 74>,
<202 , 17 , 5, 1, 84>,
<203 , 17 , 5, 2, 84>,
<204 , 17 , 5, 4, 84>,
<205 , 17 , 5, 5, 84>,
<206 , 17 , 5, 7, 84>,
<207 , 18 , 2, 1, 99>,
<208 , 18 , 2, 2, 99>,
<209 , 18 , 2, 4, 99>,
<210 , 18 , 2, 5, 99>,
<211 , 18 , 2, 6, 99>,
<212 , 18 , 3, 1, 40>,
<213 , 18 , 3, 2, 40>,
<214 , 18 , 3, 4, 40>,
<215 , 18 , 3, 5, 40>,
<216 , 18 , 3, 6, 40>,
<217 , 18 , 5, 1, 81>,
<218 , 18 , 5, 2, 81>,
<219 , 18 , 5, 4, 81>,
<220 , 18 , 5, 5, 81>,
<221 , 18 , 5, 6, 81>,
<222 , 19 , 1, 1, 18>,
<223 , 19 , 1, 3, 18>,
<224 , 19 , 1, 4, 18>,
<225 , 19 , 1, 7, 18>,
<226 , 19 , 2, 1, 13>,
<227 , 19 , 2, 3, 13>,
<228 , 19 , 2, 4, 13>,
<229 , 19 , 2, 7, 13>,
<230 , 19 , 3, 1, 16>,
<231 , 19 , 3, 3, 16>,
<232 , 19 , 3, 4, 16>,
<233 , 19 , 3, 7, 16>,
<234 , 19 , 4, 1, 7>,
<235 , 19 , 4, 3, 7>,
<236 , 19 , 4, 4, 7>,
<237 , 19 , 4, 7, 7>,
<238 , 20 , 1, 2, 18>,
<239 , 20 , 1, 3, 18>,
<240 , 20 , 1, 7, 18>,
<241 , 20 , 2, 2, 22>,
<242 , 20 , 2, 3, 22>,
<243 , 20 , 2, 7, 22>,
<244 , 20 , 4, 2, 34>,
<245 , 20 , 4, 3, 34>,
<246 , 20 , 4, 7, 34>,
<247 , 20 , 5, 2, 45>,
<248 , 20 , 5, 3, 45>,
<249 , 20 , 5, 7, 45>,
<250 , 21 , 1, 3, 70>,
<251 , 21 , 1, 4, 70>,
<252 , 21 , 1, 5, 70>,
<253 , 21 , 2, 3, 63>,
<254 , 21 , 2, 4, 63>,
<255 , 21 , 2, 5, 63>,
<256 , 21 , 3, 3, 98>,
<257 , 21 , 3, 4, 98>,
<258 , 21 , 3, 5, 98>,
<259 , 21 , 4, 3, 75>,
<260 , 21 , 4, 4, 75>,
<261 , 21 , 4, 5, 75>,
<262 , 22 , 1, 1, 18>,
<263 , 22 , 1, 2, 18>,
<264 , 22 , 1, 3, 18>,
<265 , 22 , 1, 5, 18>,
<266 , 22 , 1, 6, 18>,
<267 , 22 , 5, 1, 11>,
<268 , 22 , 5, 2, 11>,
<269 , 22 , 5, 3, 11>,
<270 , 22 , 5, 5, 11>,
<271 , 22 , 5, 6, 11>,
<272 , 23 , 2, 1, 53>,
<273 , 23 , 2, 3, 53>,
<274 , 23 , 2, 4, 53>,
<275 , 23 , 3, 1, 68>,
<276 , 23 , 3, 3, 68>,
<277 , 23 , 3, 4, 68>,
<278 , 23 , 5, 1, 45>,
<279 , 23 , 5, 3, 45>,
<280 , 23 , 5, 4, 45>,
<281 , 24 , 1, 2, 75>,
<282 , 24 , 1, 3, 75>,
<283 , 24 , 1, 7, 75>,
<284 , 24 , 2, 2, 42>,
<285 , 24 , 2, 3, 42>,
<286 , 24 , 2, 7, 42>,
<287 , 24 , 3, 2, 56>,
<288 , 24 , 3, 3, 56>,
<289 , 24 , 3, 7, 56>,
<290 , 25 , 2, 2, 96>,
<291 , 25 , 2, 3, 96>,
<292 , 25 , 2, 4, 96>,
<293 , 25 , 2, 6, 96>,
<294 , 25 , 2, 7, 96>,
<295 , 25 , 3, 2, 80>,
<296 , 25 , 3, 3, 80>,
<297 , 25 , 3, 4, 80>,
<298 , 25 , 3, 6, 80>,
<299 , 25 , 3, 7, 80>,
<300 , 25 , 5, 2, 92>,
<301 , 25 , 5, 3, 92>,
<302 , 25 , 5, 4, 92>,
<303 , 25 , 5, 6, 92>,
<304 , 25 , 5, 7, 92>
};
